Name,ID,latitude,longitude
Lil 500,35ce4d700f8d4d7eb37dda707d3fd968.16,28.645646,-81.353873
Lillian Maguire Monument,5e0a8293206341baa7e6a7936bdf9bc6.16,28.571206,-81.543302
Lime And A Half,014fa1087a5548458bc265d6993e83d9.16,28.703523,-81.286458
Lincoln Avenue Community Park,3cbae65b1c4f4c2b85cebf1ed50ba531.16,28.807629,-81.631056
Linda's La Cantina,45e8f20aab5e46679be302973cab7574.16,28.553736,-81.327848
Linton E. Allen Memorial Fountain,fcbaa344891341d5addcacb63dd94afc.16,28.543623,-81.372924
Lion Crushing A Serpent 1,0be49a9299264c6fac41eb1e7132ac88.16,28.498466,-81.432587
Lion Fountain at Ritz-Carlton Pool ,a9a4579d053843959746835565881ef8.16,28.405,-81.430187
Lion Fountain,5e1c40f2f1d84b31895e7e22349c75d0.16,28.40529,-81.428886
Lion Fountain,9b1b573c45934c24b59473be4742f467.11,28.43586,-81.47208
Lion Head Fountain,28d30afb550941889c0faffc6af34679.16,28.462568,-81.475158
Lion Head South,cd4d900d010b4e03a6997ca27e1428f9.16,28.543219,-81.588165
Lions Club,32fecafe07044704ac6efd64e96d5cf3.16,28.948207,-81.300237
Lions Fountain ,3f5c46bf00b941a2b5faf2142b423ae8.16,28.363381,-81.575893
Little Dairy Manor,143d701fdb684850bd0cad9d17a24c69.16,28.666454,-81.428252
Little Econ Greeneway Pavilion,45b2d57d89124b078eb1ad854b2b7e3a.16,28.572568,-81.251422
Little League Complex & Walker Football Field,9474f628ff5e4edbaf0492eb8c300e6c.16,28.561482,-81.591806
Live Oak Reserve Fountain,c7306019ecc3471c880bd880b748c561.16,28.649687,-81.151407
Live Oak Reserve Park,ed83ac00cfe84af6ad27603bed4145e6.16,28.634172,-81.149981
Live Oak Sports Park,90b6a059724e4d62af233973116b0635.16,28.636937,-81.151481
Living Message Church,4535b558cb404bf5ad4cac4575d8dbbd.16,28.555325,-81.769281
Livingstone Community Center,15273c5bdae34038899047e1524b8054.16,28.500961,-81.285675
Lobster House,674f7d0518cf49418bab860bcee41119.16,28.460415,-81.404751
Lockhart Baptist Church,e03965fa271c481ca91394211d67f60d.16,28.625086,-81.440963
Lofts Lake Fountain,0d92421fc51c40199e9e94df0ba2bf7d.16,28.569951,-81.205119
Long Neck Dinosaur,8cbfa6714447497e90452f3ccdbb8d06.16,28.453378,-81.471976
Long Van Temple,000f70cc37c24de6827270064eedd15b.16,28.565994,-81.306619
Longwood Cemetery,9bd632edc81b4d9aaeae375432642957.16,28.708882,-81.33819
Longwood Hills Congregational Church,172307201c934ecaa2964260cb7d0740.16,28.71269,-81.367222
Longwood Station ,3b845d87665c464d8dfc968014d67121.16,28.701418,-81.345206
Lookout Tower,17b756360a0b4065af9a19d78c1c71d6.16,28.66455,-81.424109
Loop Fountain,8bd29f7cb1404fbf93257762a7ea506d.16,28.343531,-81.421274
Lorin T. Bice Admin,397e2b3aeee24440b7a6d29a869ffcf8.16,28.03079,-81.712767
Lost Babies Memorial Angel,f865d60207be4304b0bf16bf64da98c0.16,28.534945,-81.357157
Louis Dreyfus Commodities Water Tower,4cc6f345dc8140b1a977e37809241f05.16,28.562809,-81.573913
Lover's Lane,d40375071f8b48feb180803620f81b5a.16,28.342354,-81.576644
Lue Gim Gong - Citrus Wizard Memorial,bd5feccde6314510be06fe19f3a64da8.16,29.040856,-81.311582
Luigino's Fountain Statue,133082445e7e423995f59cf7aeaeeb93.16,28.758739,-81.369211
Lutheran Church of the Redeemer,c459ea8a7505466b8e04cb056e70ba6f.16,28.784486,-81.268738
Lutheran Haven,ec8c98ab28bf498ca119999983a8c0e0.16,28.643182,-81.232523
Lynx Central Station,fcebcb1e9ca142d7836880cffe2e1564.16,28.548215,-81.381704
Lyonia Environmental Center,932fe769db5742b0a3070d56f8d4730f.16,28.930203,-81.225107
M & M Store,cbe6a4b61e75411f9905e16287c9c2c8.11,28.444429,-81.39421
MVC Lakeshore Lizard Fountain,bd9857c3b7d940eaa96ee8d063e0feaa.16,28.399687,-81.426309
Macedonia Church of the Living God,a394966acfff40d793edeb0fce5b3c7e.16,28.828952,-81.89115
Macedonia Free Will Baptist,64189418fd2f49abb2c4b3d98be3e692.16,28.565844,-81.572422
Macedonia Missionary Baptist Church,6c2ba6ee09044e81be91472ddd8984b0.16,28.618384,-81.37906
Mad Lion,ded8191da63d42dd9ddc097afdee8448.16,28.658519,-81.474953
Magic Castle,c47393b10b5d46bd87e3ecc8e91e5f34.16,28.336529,-81.593686
Magic Kingdom Monorail Station,958b4370f1674c14954585b9cd755eb1.16,28.416084,-81.582279
Magic Laundry Mural,ecaeadf5524c4d5e86821944e9eff013.16,28.305243,-81.415291
Magic Tire Center Mural,366a2d7460f24e239ca93bf7f55253eb.16,28.548023,-81.4328
Magical Broom,0261fbd03ddd457caf6867d75f916cae.16,28.336385,-81.573095
Magnolia Fountain,00d97cfb63514ed5bbd151c17d21fa8b.11,28.700342,-81.264039
Magnolia Park Fountain,647452014332451486937b7091818a9c.16,28.635109,-81.548519
Magnolia Square,6f2706948639434bb2f5a9a695ed22f4.11,28.699359,-81.260832
Mai Kai,b2bca93958a34b26ae1e1c1407eecc71.16,28.519115,-81.330854
Main Street Pedestrian Bridge,d99ea8ead4644153a4150322f789ce8f.16,28.672965,-81.507369
Main Street Station,2835dd1c82d545fcaa6e850ce7f6cc2a.11,28.416567,-81.581197
Maitland Art Center Chapel,e56129c2565d4dd79f975f0bec9f6344.16,28.62554,-81.367452
Maitland Community Park Community Center,1e61f31f64a44930ae72d18660fe8d94.16,28.638641,-81.351447
Maitland Concourse Gazebo,a82fefcdc8944a35b980550f62753bbc.16,28.631055,-81.375853
Maitland Fire Station 47,bd504fe7b0be4352b3fac08a99c7fbcf.12,28.627614,-81.401705
Maitland Historical Museum,31edb24482f34160b5aecf79ecc50e0e.12,28.626016,-81.36694
Make a Wish Fountain,aff1fafe34bf4be58d05dca1976e6fb3.16,28.369777,-81.519418
Makinson Aquatic Center Mural,4f23c548e1364bf797338d7827429050.16,28.310892,-81.380421
Man Carving His Own Destiny,19d6045a47bf42c2a83f5a84ffafe34b.16,28.595838,-81.343439
Mana Del Cielo,c5e7db4201a941a7bd27e052424d57de.16,28.33031,-81.391726
Manatee Mural,524c54640eae40758b557b030a63baaf.16,29.061073,-81.302273
Manatee Refuge ,8ecae087eda341c8bd41e9ca4fff5227.16,28.943685,-81.340576
Manta Coaster,9df09985b5bd44ee88c56ac154a634b3.11,28.412146,-81.461497
Maple St. Park,27b1267643f84cb2a453d03dc3a787ee.16,28.561937,-81.581595
Maranatha Seventh-Day Adventist Church,b12775ab694242078da201d26be427fc.16,28.657579,-81.443993
Marbella Pointe Fountain,9b1b06641f644adbada58698b2f0b6c9.16,28.504633,-81.28657
Marble Jesus Statue,1751108730cd4a6d82cb7747d8f437b7.16,29.011969,-81.291881
Marco's Crab Shack Sea Mural,b641e6efd0a445328ba5d6881ce21dab.16,28.52122,-81.396836
Marion Baysinger Mem Library,c60e1d95cfd14955b35405ca0a950947.12,28.563178,-81.863617
Market Promenade Fountain,cba9f0d224fd4876aa7073ebd1f7d0b2.16,28.789048,-81.356386
Market St. Clock,1e1e11542ec44165982524652cc98deb.16,28.319025,-81.541156
Marks Street Senior Recreation Complex  ,b6bdc0a25233490a8ae09c486e9d6b88.16,28.556863,-81.377013
Marqueen's Antiques and Collectibles Art,6398465d28b843c9ac12030d1454b0f8.16,28.159658,-81.602568
Marriott Tennis Center,1cb5c881111942c7b27670a8e40a8d55.16,28.396251,-81.457028
Marriott Vacation Club Fountain 3,2f59bb55ad2e4efa984234ad1d4791e0.16,28.397264,-81.454861
Marriott Vacation Club Lion Statue ,540989b3d6124637a9c87c7eeb4971e8.16,28.399001,-81.455755
Marriott Vacation Club Pool Fountain ,473f9ff5ac744b29a78945a45659f735.16,28.397756,-81.454905
Marsh Park Gopher Tortoise Information,4f6275ffa31f407987dc9f59b13b46b1.16,28.8826,-81.70497
Mary Queen of the Universe Church,9bed7341407340389af85908607d9aaa.16,28.385011,-81.496844
Mary Statue,c3ec4408270e4838aa7df3428b11ae56.16,28.604294,-81.355665
Mary and Jesus Shrine,1b5503e28b1242738dcc925fd65a26a5.16,28.450828,-81.449926
Mascotte Post Office,e45196ce8ab64990be581f52c00ed180.12,28.573086,-81.884421
Mascotte Recreational Complex,d1a5c1cfb20d415389badc68031c82d1.16,28.564265,-81.880503
Matheny Winged Angel,b7bdd5094db6470c86d79a5c4dd6def2.16,28.604622,-81.356065
Mayor Glenda E Hood,9b6a6d22c6404ea08c990c5c65509087.16,28.568901,-81.325966
Mayor Max Pullin Memorial Fountain,9daa2decf7134c66b75a3951c26be1d9.16,28.932729,-81.936228
McDonald's Car Mural ,c528c9e8e7be44a98417010beaa9075c.16,28.481601,-81.309566
McDonald's Palm Tree,36a4d6d9b00d4a52921c8c92d465930d.16,28.508652,-81.423068
Mcculloch Road Water Burst,c4852b25582046118704e5ffd3814a6d.16,28.611551,-81.218828
Meadow Ridge Fountain,05e2eadd57e64edcb9f78fe4a2bd98d3.16,28.52909,-81.540015
Meadow Swimming Pool,c29e19ee20c6447f8ea41a2f4601065a.16,28.406001,-81.557371
Meadow Woods Park ,50c43a7e93d2475084a21181a95a8a6c.16,28.37377,-81.346313
Medieval Times,8362cbc7d41a4af3956b23c75fd10d85.16,28.30473,-81.462732
Medina's Huge Tire,3a2e9cee9a4d42b19bdcd7c9619b0527.16,28.282186,-81.446598
Medspa Fountain,bf5e13f298404bdaa09b68a0a0b59002.16,28.291357,-81.361428
Megaphone,5e060ea7328446d08b2e71bdb21bdf37.16,28.343389,-81.576991
Melia Orlando Fountain,4176687541bb4e0f9bc1ee99c41c0759.16,28.331378,-81.537328
Memorial Bench ,ae838db9c4fe482f83422c1f4c90d378.16,28.720826,-81.471849
Memorial Bench,2b48d2dee8584a03a2e918e2bf254a16.11,28.666024,-81.401865
Memorial Wishing Fountain,c43ae332998b41af9ebd5ad73f45f363.16,28.682741,-81.389454
Memorial. B52D Fighters Jet,1a9db6809e684bd9bc59df22569cf322.11,28.449723,-81.312893
Memory Gardens,03460d8e3242490aaed1ee7f25889335.16,28.624071,-81.303503
Merrill Park Event Board,bc1f3672f20c467da705c071153caa7c.16,28.678709,-81.413854
Merrill Park Recreation Center ,d80f9dc2a9f341bd95e1f518aa4c2c3e.16,28.682624,-81.414732
Metal Star,9b71144f397e4c798b050792bb2574e7.11,28.570053,-81.367006
Metal Totem At Crealde,f2a58baff07e40019f598adad3489fe5.16,28.602948,-81.321773
Metro Life Church ,a4cda63efd6c4134924df095c7589d03.16,28.647343,-81.32123
Metro West Golfer Weather Vane,23ae0d4ed2174951995fa4abcaea23ca.16,28.522177,-81.46927
Mexican Statue,c68a95932d6e4698a4dc70fd21985029.16,28.342438,-81.484501
Michael Gladden Memorial Stone,3b96c4d126594cfba51ddf9407c871b8.16,28.666916,-81.511392
Mickey Fantasia Topiary,78db864ec70444e4a6129db0612dbf51.16,28.358917,-81.558124
Mickey Mouse Topiary  ,b420d845595941b09d1eb5cea4ba1b83.16,28.408589,-81.5723
Mickey Mouse Topiary,c48a5090231144818cefbd73963d293b.11,28.404957,-81.579863
Mickey Mouse at Turkey Lake,700a8d1707b84c8da754a3253e25f175.16,28.514781,-81.499261
Mickey Mouse on Mickey Ears,962877df638e4985a4bc3b19b01c4dfe.16,28.415102,-81.573864
Mickey Supports our Troops,16bb38718014435982053ea3eaa0327b.16,28.402784,-81.591887
Mike Mosher Memorial Fountain,749c353beaa24c80b564da31139a1dd6.16,28.839388,-81.171045
Mildred Dixon Activity Center,e124359e51654451aee740ad5da82028.16,28.56832,-81.566443
Mile Maker ALT-005 on the Apopka Loop Trail,39f9ab95dbf64e178ad68f97bb57a95f.16,28.6411,-81.55396
Mill Run Park Mural,0a294e5ab15c4b6c82ab3a4c142c625e.16,28.315827,-81.385262
Millenia Fountains,29da09efeed84781810ada1dbafc56d0.16,28.488001,-81.434884
Mills 50 Power Box Mural,b324b885639840f98ccebfa2f026e982.16,28.551484,-81.352218
Mindquest Live Orlando ,29215985823748ec8748ed95436f395c.16,28.42643,-81.444443
Mini Statue of Liberty,81c79ed37ed643fd894e42f6b63da3ab.11,28.559765,-81.376797
Mini Statue of Liberty,c762ac809c604058bdb3f75d4242f6f0.16,28.466417,-81.456745
Mini-Celebration,4f44bfdd718d402682e342b739e3387b.16,28.317289,-81.545433
Ministerio Cambiando Vidas,5f3c5f0e9627441085e59386d0d960f5.16,28.460215,-81.399249
Ministerio Hispano New Life Church,ad401308cfd94e1e9bcdac427e89434e.16,28.580208,-81.208137
Minneola Dog Park,0e177cdd57f1400091e8ff627e04c21c.16,28.573857,-81.742772
Minneola Trailhead Park Baseball Field,cea3cb52a92c48c08fb075ee5e3c96d0.16,28.572734,-81.743114
Minneola Word Topiary,1f73b87940d54540a70c3e2afd4454d2.16,28.571835,-81.741121
Minnie Mouse ,f06b1b563b1a4dada858d02e07fb74f1.16,28.381634,-81.505696
Minnie Mouse Topiary,e150f41082974921942bfe7eb66542f4.16,28.405197,-81.580255
Miracle Field at Lake Idamere Park,ceb1ad49680842a1a7a6ff6a2e37690e.16,28.764153,-81.748792
Mision Catolica Hispana,d086fc65e4f84340aa7e3628e482aea5.16,28.861835,-82.040034
Mision Cristiana Evangelica Church,564bace874ac4f8f85e81c078954c2b8.16,28.582767,-81.560799
Mission Space,a0b16537a3a2481b918e99168165edfc.11,28.373873,-81.547178
Missionary Baptist Church,6949cb448f03422a8f0d48fe9b0645b5.16,28.551607,-81.761996
Modernism Museum,664b10728f1c4a4b8dbdaa0837a503bd.16,28.799695,-81.643828
Monroe Road Water Burst,25deac319b1a4f2a9c759eaa4a42d13f.16,28.81892,-81.322513
Monsters at Mills Utility Box,6f6914ea9e704755a1a978ec26998e75.16,28.564129,-81.364653
Monterey Baptist Church,ea073bcc226f4fba90673bfce10c7562.16,28.52461,-81.316304
Montverde Athletic Complex,8b4b27f45f614e949bf2e5f1f25a2e6c.16,28.60026,-81.672206
Montverde Post Office,341ab782d2874ca29f8d3c51e1115a5d.12,28.599265,-81.671752
Monument in Right Feet Major Statue,8de9532228e04859a0822cf4a5faeb8b.16,28.542502,-81.370366
Monument of One of God's Disciples,a32d6571dfce4bf8ac560cf2ca59f726.16,28.250225,-81.309959
Monument to Armed Forces,2f2252470a5d40009b3e78df18b1a142.16,28.847899,-82.014715
Moose Lodge Art,ba025cb0a7764036b95c987275e0f4c5.16,28.516529,-81.290836
Moradora De Sion Church   ,086d8753e86a47ff88c4f3bb2479139c.16,28.48056,-81.294416
Morrison United Methodist Church,d926c49a5a07483183c8fb2eecdc5155.16,28.810931,-81.879911
Mosaic Church,0ff2adbf728f4c2b9b600905ad4431f0.16,28.555085,-81.637759
Mosaic at Renaissance,8978532a700344c2846c1b0d74944b69.16,28.411362,-81.46828
Moss Park Gazebo 2,75741e47b2fd46b18333f297a3327dc8.16,28.380246,-81.18806
Moss Park Ridge Community Park,356124ea0bcf45b9bad05b1c8b411cef.16,28.423341,-81.200861
Moss Park,956bed5c654e4edd9a0364f5e37e0f8f.16,28.381835,-81.18956
Moss Park,c7f5f695b91a407499af0d90ba16a56b.16,28.412275,-81.21264
Moss Park,cf1140a35a60428abab6a86902598cad.16,28.688564,-81.304035
Mount Dora Mountain Bike Trail,0e88cd8cbbf94f1487f3e3b2c53db74b.16,28.80581,-81.62824
Mount Olive A.M.E. Church,218a9f6a642c4539aa7fb8c455c8e74b.16,28.977272,-81.243848
Mount Peace Archway,1031a44d30b84222bf76d478e431a8d6.16,28.248736,-81.260248
Mount Zion Full Gospel Baptist Church,f9c3f45772b545b79869546dcc45a4c1.16,28.862609,-81.797577
Mr Auto,6f8b6567c3f94defac08e6f01d29cec3.16,28.818047,-81.879451
Mr. Big's Clock Tower,6e45060cbf0b4b3a8af23c9dc19739b9.16,28.578694,-81.441699
Mr.T.Denny Memorial,ba40cea1b3dc429386e56d7f294bd730.16,28.5745,-81.370166
Ms Pat Mural,c39552e65cc4492fa726dcaca1956c8c.16,28.808905,-81.264638
Mt Olive AME Church,e3c3bb2540be4871ae819b750cf94ab7.16,28.540758,-81.413854
Muffler Dinosaur,9b3e0db74344475682e7f91f27b08e97.16,28.612972,-81.432103
Mullinax Rock Statue,907fb74adaa748e795d19156f09f28bc.16,28.67335,-81.481743
Multinational Flag Mural,bd6b687990ab41bdb56e00d37df94427.16,28.558449,-81.449303
Mural Inside McDonald's at Disney World. ,1a05b63e2dbd44ad8b43deefbba26bde.16,28.348951,-81.576763
Muscadine ,f13f0a7103f641d9b24ab16376f402e1.16,28.28556,-81.457102
Muse of Discovery,b5cc2c0314ae478bb5dc75ffce95022d.16,28.544459,-81.375204
Museum of Art,b9f91a6a5ad54abe8b0e1bb5d233f676.12,29.037699,-81.304094
Mushroom Fountain Pool,27ef2ce683094edc887a71c4d7114f46.16,28.330698,-81.600216
Mushroom Man Statue,89f6659a96d54ca6814ad79448a3a0dd.16,28.824463,-81.654983
Musical Tree,0535f2d15dfa4a4cbff9a26bc644b8a0.16,28.600881,-81.32372
My Future is All me,93ea4c5f5f2d47e5965976f5ddbd2739.16,28.553715,-81.250987
Myrtle Oak,0fd076a8a6c54edb857f13cb639b1971.16,28.765082,-81.749974
Narcoossee Volunteer Fire Department,1324765dd9914c07a803dae1ec00f5d5.12,28.299117,-81.238338
Narrowleaf Silkgrass,b1b2cab31b54445a83142e1e98d51958.16,28.764769,-81.75227
Nate's Wale,9b0c4e3b89e143e68fba569e2ab2eb1d.16,28.285415,-81.352348
Neighborhood Alliance Church,45731399a33c4038969b37c2f3d27e6f.11,28.698385,-81.387453
Neon Fountain,e2330bc598414a2e82e1c03cbfc5c719.16,28.417314,-81.462736
Nest Egg,eae9dad88adc44318ad915490766fcf8.16,29.03343,-81.303433
New Covenant Assembly,c05d979d7d434aa7aff4d5b847030ab6.16,28.670423,-81.291858
New Covenant Church,4af40cbfa4424a73bb8e2dc5ac7f3e12.16,28.432874,-81.367055
New Destiny Christian Center,3323ecad52e148969fa30384b958ec64.16,28.623841,-81.498693
New Hope Church ,9478e43d33fe4235aa1ef9c599f7cf2e.16,28.015409,-81.677652
New Horizon Church,6409675684d44e7094056d5e196153c8.16,28.160002,-81.601182
New Life Church,2c17f6a2b5044bf092fcc637868739a8.16,28.855759,-81.903885
New Life Church,5a166c9c43dc448493942c04fb91da5b.16,28.813839,-81.727595
New Life Cultural Center,6ea8acf8c23e48aa978979209971b243.16,28.299574,-81.407628
New Life Fellowship Missionary Baptist Church,309015328a6f4f80acd97938afa2fa36.16,28.548219,-81.417486
New Life Worship Center,e363dcb316674308a407d1c74ff46691.16,28.532975,-81.523004
New Peking,eba2916c1e2f4bf5ab4c17f276e9085b.16,28.927443,-81.188214
New Shiny Cross,a7cef0ba0f8a4fc59823fcb42138c0f8.16,28.685491,-81.337869
New Trinity Temple,700d08fd13ae4b7ebc983daf39546e36.16,28.541821,-81.447473
Newton Park Gazebo,f674bb126e3f4f3eb1f77179028c4061.16,28.576645,-81.58792
Newton Park,9d8a590365a645cea3e4952d42620c21.16,28.576423,-81.586329
Noah at Noah's Ark,0b5d7a5c926248acbba4dfeab279f18e.16,28.480859,-81.30895
Nona Blue,3df8f8c563084adeaf43ca3d122154e6.16,28.425258,-81.252612
North Lake Community Park,15006fc5f9ea444d8727bbb90e7352a4.11,28.938722,-81.646703
North Shore Fountain 1,b72dd78b9ff94f2f8f77b63d0bda4db0.16,28.412701,-81.218247
North Shore Golf Club,7b21c9c35eb34cafbec72585412f0adb.16,28.401674,-81.221575
Northside Baptist Church Bell & Cross,0ceb7b642be74f769dbb98cbf4d9f529.16,28.643483,-81.130392
Oak Street Community Park,8d51a3b787e64ba1a8386a6d12c1396b.16,28.300755,-81.420462
Oakland Arbor,cc2ba185f21847aa8eefeb9bf1ba605f.16,28.55709,-81.627097
Oakland Crossroads 1,1da32362723045718a1cc9f110c80282.16,28.554205,-81.633974
Oakland Park Pavilion Shelter,f479639903a049d79a92930c97f7878a.16,28.558553,-81.641243
Oakmonte Fountain,48ec9b5fe47540b795b0f502d1ac3bf9.16,28.753541,-81.368379
Obelisks of Oviedo in the Park,da15e2b7678843a79cbf5a3f6ef797ff.16,28.659252,-81.208081
Oblivion Taproom,6b00fc4d8d7c4a65b3ae569e75e31634.16,28.554037,-81.322383
Ocoee City Hall,31a52ec79470420aab543ff4e6af88e2.16,28.571783,-81.542622
Ocoee Ison Center.,d3c76c75fffe42889117170bf9ba708e.16,28.590356,-81.534206
Ocoee Oaks Church,eef65cb612aa488bb47ef1121a6bb273.16,28.565514,-81.516913
Octopus Fountain,0208256c250e41ddad44c709c881dca3.16,28.351815,-81.656074
Odin's Den ,53d79df8a7fd4be783f856e136f99d56.16,28.62544,-81.336462
Office Of University Marketing,63be5cb64425475d9ef3684ed816518a.16,29.033795,-81.301699
Old Hickory Waterfall,a2f2c60cef9440f986bda9b1992d8b87.16,28.343525,-81.526509
Old Rugged Cross X,58e3ea61bd2e49f0b36ac5efbd9b05fb.16,28.565308,-81.873459
Old St. Cloud Mural,2cd14d1eec854952968508f50bae30bd.16,28.247039,-81.283733
Olin Library,60b13bf612f042b5afb75fb7efe1fdf6.16,28.591165,-81.349001
Omega India Alpha,6bffedaa9fc34eda9e722a6893a2c0a7.16,28.779742,-81.346943
Omni Water Tower,07dc94581579492aa9e2c0e238506f1e.16,28.260705,-81.628259
One In Christ Ministries ,6de4e7a988bf4757a8ebd5dedd4c7530.16,28.538901,-81.740644
Onederland Children's Club,d5d34ac9cf0d488fa32314c774ed86c9.12,28.565468,-81.733216
Open Book Memorial Statue,07500e5104e842d2a206f60fc62a299e.16,29.013688,-81.291516
Open Door Missionary Baptist Church,223121aba1e24d8f85b68fcb24fe5244.16,28.62059,-81.379293
Orange Avenue Church of Christ,115b4321d5a0439e8c9a5d3b13f733ec.16,28.852978,-81.66969
Orange Blossom Box Mural,ae8d4eaa5789483b953926a0dc387be1.16,28.509186,-81.376505
Orange City F. D. Bell,1ce6966e66534c108cbd8783f8af9dac.16,28.950395,-81.29806
Orange City Mt. Zion A.M.E Church,dabe143af9544d1294d6e40861c8c30b.16,28.944166,-81.297766
Orange City United Methodist,68578ac5a4fd4be5a19f166dc080d054.16,28.950385,-81.294876
Orange County Convention Center Verandah,c22652826de2440fa149150e64b78904.16,28.431072,-81.462597
Orange County Internal Operations Fountain,5241697cfac943aba2329fe2feff3704.16,28.538277,-81.372142
Orange County Library System,02c7bc66bee341459d97a3010bb1dfdc.12,28.67372,-81.488052
Orange County Orlando Magic Recreation Center,346b3554ccab46a7860b909c65de6fff.16,28.567857,-81.566636
Orange Lodge ,3cbb85a6931d40009fdc30c2c8184f9b.16,28.673189,-81.501602
Orange Primitive Baptist Church,f3a8c680777142e08586c2d54431ed89.16,28.628902,-81.498004
Orange World,833b61e592ac4eb989281701dda0d1d6.16,28.333307,-81.499416
Oranges Mural On Utility Box,dbe9743a5c1e4f7cb3c0e19206cf6e12.16,28.413962,-81.458006
Origami Birds Artistic Power Box,b658857013a8436bb95da5112faf683a.16,28.621692,-81.213472
Original Angry Bird,38012adc411946f39d74a8f6b340173b.16,28.342222,-81.576878
Original Cooper Library,44180eaf6e6e4f3c9ee72f627d5f2483.16,28.557124,-81.771065
Original Thai Food,53f8ccac9b484e08913ca0d97e08001f.16,28.609199,-81.289071
Orlando Airport Aquarium,d66c8fd216b645dabcfd68340e8769cf.16,28.431901,-81.307386
Orlando Baptist Church Fountain,3397ede16ca54bf2ac1225e656859fda.16,28.536634,-81.310835
Orlando Central Baptist Church,32507bdc8c934b5fa34163cb378ffd4e.16,28.61245,-81.413242
Orlando Central Park South,19107df30efd4916bb7e677a093745e9.16,28.428373,-81.40499
Orlando Chinese Baptist Church,6cf87ede61704dafa1dc42fd99db72f8.16,28.565254,-81.39996
Orlando Cityscape Mural,7b7fec36980e45e99a0e0d821aaab0bb.16,28.553483,-81.36259
Orlando Cityscape Mural,8437713442a34636a40eca415c4b9835.16,28.542064,-81.395445
Orlando Crest,154451b527b54b8ab40ac9f310d594a7.16,28.457542,-81.31103
Orlando Fire Department,d64d68c69e5b44d5a69b92f229f428b5.12,28.546294,-81.344095
Orlando Fire Museum,14e3d7bf99b14c9e9d67fd93a989dc26.12,28.573027,-81.367267
Orlando Garden Club,1bf0c000f93a489981170c256d9fb3e4.16,28.5735,-81.368246
Orlando Gateway,0aeedcbd4bfc49d9a9e4e68d526edbd7.16,28.458014,-81.312315
Orlando H&R Fountain,8dfc5e51c3af429dbc7a257a947d4bbd.16,28.511855,-81.392156
Orlando Health Fountain,50b9db0877914401b908788397262c35.16,28.523721,-81.376697
Orlando Health Park Sculpture   ,560ac142ea874d2ab158dc9084fb1ff8.16,28.523281,-81.378028
Orlando House of Prayer,8399fe0be20344498d32ce1c5875c0ff.16,28.574361,-81.552647
Orlando Lodge No. 69,22fef4860afb469f8c6532b7bd3656bd.16,28.538473,-81.364032
Orlando Magic Park,124e9c38bd6f4a3891e6274af65ee213.16,28.373806,-81.344918
Orlando Post Office,315007b00049465e8c33d0bef17d3749.12,28.552374,-81.10545
Orlando Post Office,7414cf09dfe94b809d08d76251ded20f.12,28.38853,-81.401086
Orlando Post Office,76680c30f8264ddc97038cb34e737131.12,28.569007,-81.252947
Orlando Post Office,a925922dad1e49639ae3f04d04ba5102.12,28.513724,-81.28813
Orlando Post Office,fdce5729de4347d5837be577294af3d9.12,28.534523,-81.457265
Orlando Scottish Rite Masonic Center,fa8d2e3b06c04b8a9eb09de5840f1366.11,28.625694,-81.2868
Orlando Sculpture At The Citrus Bowl,1a64a5ae24d44ce99236ea8df3abc67f.16,28.540052,-81.401552
Orlando Seminole Jai-Alai,d6bc89ff9d05488fb6724d6bb027194a.16,28.658004,-81.341619
Orlando Sentinel Clock,f70c61c8580a40c2b9fa6f169287e69f.16,28.55168,-81.379063
Orlando Tile and Marble,3115c212ef154c7893f35dcab3a343be.16,28.605739,-81.288013
Orlando US Post Office,ca3a77cf5ec44bd3887ce91fcde5afa1.12,28.511256,-81.372607
Orlando Union Church,706c7cf99fb44b0a8d1883aa2fd93ed5.16,28.544675,-81.404481
Orlando Urban Trail Haven Drive,840ecfd61c034e00bce80a339949d7de.16,28.565267,-81.366103
Orlando Wesleyan Church ,26b09f4070b0493385f6048956a81071.16,28.566773,-81.277658
Orleans Night Fountain,b78c1019a34a40ffb893567edcd8af9c.16,28.384475,-81.535784
Orwin Manor Park Mural,c7b56ba6fbdf4010bb1d0043c4ba9f80.16,28.579248,-81.372228
Osceola County Fire Department,6215e78259a94e51891649d2e1abe876.12,28.332591,-81.397994
Osceola County Law Enforcement Memorial ,4d7dee763c064d7cbe9db73988132bd6.16,28.274736,-81.337631
Osceola County Stadium,a6c1a641a3a64448a8168371d11519dc.11,28.297701,-81.364699
Osceola Heritage Park Sign,ab9ef867c5794133990b694ab9f07b9d.16,28.304038,-81.365448
Osceola Heritage Park,4f93f1498ff045ad8f19f652affaf1a6.16,28.293448,-81.364802
Osceola Heritage Park,a672a4a1da364329ab7834f3545251f9.16,28.297599,-81.370716
Osceola Public Library West,85cfb2f119104bb0bb2fd23a2f845db3.11,28.325631,-81.546274
Osceola The Living  World Church,dd8112c28f7d497cb287da0d8db3cc93.16,28.344389,-81.366973
Osceola Valencia Clock Tower,06567f3c24244151b57cbd1ad682b252.16,28.306386,-81.382037
Osprey Park Volleyball Courts,3a41afa7391341619e2b9320b365054f.16,28.355809,-81.439545
Osprey Park,90f0c9e8798140c99d928fa2e0d5f873.11,28.355919,-81.440883
Otter Crossing,50a5f43f82694a50a8ccb50adb76e4ad.16,28.562644,-81.183376
Our Journey,2dbdeb278bd14ab39d96a13054294e42.16,28.538121,-81.384754
